hour_of_year,insolation,temperature,rainfall,wind_speed,wind_direction,humidity
6962,0,14.2,68282,0,0,97
6963,0,13.4,68283,0,0,97
6964,0,14.8,68284,0,0,97
6965,0,16.8,68285,5,45,89
6966,115,19.8,68286,1,7,82
6967,229,23,68287,0,0,72
6968,433,26,68288,0,0,66
6969,678,28.4,68289,0,0,57
6970,858,30.2,68290,0,0,51
6971,272,31.4,68291,17,168,43
6972,679,32.2,68292,27,274,42
6973,863,32.4,68293,36,360,42
6974,509,32,68294,27,274,50
6975,316,30.4,68295,17,168,59
6976,204,28,68296,0,0,72
6977,202,24.9,68297,0,0,81
6978,0,21.9,68298,0,0,89
6979,0,19.6,68299,0,0,89
6980,0,18.4,68300,1,7,92
6981,0,18,68301,5,45,90
6982,0,18,68302,0,0,94
6983,0,17.6,68303,1,12,94
6984,0,16.8,68304,0,0,97
6985,0,15.4,68305,0,0,98
6986,0,14.3,68306,0,0,94
6987,0,13.9,68307,1,12,94
6988,0,15.8,68308,0,0,96
6989,0,16.9,68309,0,0,94
6990,87,18.9,68310,0,0,91
6991,477,21.4,68311,0,0,85
6992,732,24.5,68312,4,105,75
6993,812,27.2,68313,14,177,64
6994,876,29.6,68314,25,270,54
6995,562,31,68315,37,276,46
6996,808,31.8,68316,42,297,41
6997,204,31.6,68317,42,270,40
6998,666,30.9,68318,32,297,44
6999,222,29.1,68319,21,276,52
7000,111,27,68320,8,270,61
7001,0,24.2,68321,2,177,72
7002,0,21.9,68322,0,105,79
7003,0,19.8,68323,0,0,84
7004,0,18.8,68324,1,0,85
7005,0,18.3,68325,2,0,86
7006,0,18.2,68326,0,0,87
7007,0,17.7,68327,0,0,90
7008,0,17.2,68328,0,22,92
7009,0,16.2,68329,0,0,96
7010,0,15.6,68330,0,22,97
7011,0,15.3,68331,1,0,97
7012,0,13.6,68332,0,0,96
7013,0,15.5,68333,2,11,95
7014,90,18.1,68334,1,15,89
7015,403,22,68335,0,0,79
7016,336,25.2,68336,0,0,66
7017,904,28.4,68337,0,0,56
7018,568,30.2,68338,0,0,47
7019,470,31.9,68339,10,66,42
7020,304,32.2,68340,21,169,40
7021,845,32.4,68341,31,270,41
7022,478,31.3,68342,32,342,43
7023,621,30.3,68343,29,348,47
7024,129,28.4,68344,19,293,53
7025,0,26.9,68345,11,189,60
7026,0,24.6,68346,3,82,68
7027,0,22.6,68347,0,0,78
7028,0,20,68348,0,0,84
7029,0,18.3,68349,0,0,90
7030,0,16.8,68350,0,0,90
7031,0,16.5,68351,1,15,90
7032,0,15.8,68352,0,16,89
7033,0,15.4,68353,0,0,90
7034,0,14.2,68354,0,0,91
7035,0,13.7,68355,0,0,94
7036,0,13.4,68356,0,0,97
7037,0,14.6,68357,0,0,99
7038,27,17.2,68358,0,0,96
7039,521,20.4,68359,0,0,88
7040,284,23.9,68360,0,0,78
7041,897,26.8,68361,0,0,67
7042,685,29,68362,0,0,57
7043,858,30,68363,0,0,49
7044,916,30.4,68364,0,0,46
7045,403,30,68365,0,0,46
7046,782,29.4,68366,0,0,50
7047,395,28.1,68367,0,0,57
7048,121,26.4,68368,0,0,65
7049,0,24.1,68369,0,0,71
7050,0,22,68370,0,0,77
7051,0,20,68371,0,0,82
7052,0,18.9,68372,0,0,89
7053,0,18.3,68373,0,0,93
7054,0,18.2,68374,0,0,96
7055,0,17.7,68375,0,0,96
7056,0,16.8,68376,0,0,96
7057,0,15.4,68377,0,0,94
7058,0,14.1,68378,0,0,94
7059,0,13.2,68379,0,0,94
7060,0,15,68380,0,0,96
7061,0,16,68381,7,39,93
7062,39,18.1,68382,1,7,89
7063,77,21,68383,0,0,83
7064,753,24,68384,0,0,74
7065,437,26.6,68385,0,0,64
7066,770,28.6,68386,0,0,53
7067,288,30,68387,25,147,44
7068,466,31,68388,40,239,37
7069,907,31.4,68389,53,315,35
7070,817,31.2,68390,40,239,35
7071,679,29.8,68391,25,147,41
7072,260,27.4,68392,0,0,50
7073,0,24,68393,0,0,63
7074,0,20.5,68394,0,0,76
7075,0,17.6,68395,0,0,89
7076,0,16.1,68396,1,7,93
7077,0,16,68397,7,39,93
7078,0,16.8,68398,0,0,90
7079,0,17.7,68399,2,11,90
7080,0,18,68400,0,0,92
7081,0,17.4,68401,0,0,96
7082,0,16.3,68402,0,0,97
7083,0,15.2,68403,2,11,99
7084,0,12,68404,0,0,95
7085,0,13.7,68405,12,39,89
7086,81,16.4,68406,21,51,88
7087,599,20,68407,31,90,82
7088,767,23,68408,30,97,80
7089,640,25.8,68409,27,145,71
7090,604,27.6,68410,19,180,62
7091,544,29.2,68411,17,252,50
7092,880,30,68412,13,271,44
7093,242,30.4,68413,14,270,42
7094,411,29.5,68414,9,185,48
7095,520,27.9,68415,6,101,58
7096,42,25.2,68416,0,0,73
7097,0,22.5,68417,0,0,84
7098,0,19.8,68418,0,0,91
7099,0,18,68419,0,0,90
7100,0,16.8,68420,0,5,92
7101,0,16.9,68421,1,23,89
7102,0,17,68422,0,0,92
7103,0,17.3,68423,3,7,91
7104,0,16.6,68424,0,0,95
7105,0,15.4,68425,0,0,94
7106,0,13.4,68426,0,0,97
7107,0,12.2,68427,0,2,95
7108,0,13,68428,0,0,96
7109,0,14.8,68429,10,53,88
7110,298,17.3,68430,11,70,85
7111,501,20.4,68431,14,90,78
7112,353,22.9,68432,6,50,74
7113,796,25.3,68433,3,31,66
7114,880,27,68434,0,0,59
7115,968,28.7,68435,10,31,50
7116,447,29.6,68436,16,50,46
7117,690,30,68437,25,90,45
7118,809,29.1,68438,19,70,50
7119,547,27.3,68439,13,53,58
7120,16,24.4,68440,0,0,71
7121,0,21.5,68441,0,0,81
7122,0,18.6,68442,0,0,91
7123,0,16.8,68443,0,0,92
7124,0,15.6,68444,0,0,95
7125,0,15.5,68445,4,14,93
7126,0,15.6,68446,0,0,94
7127,0,15.9,68447,3,14,92
7128,0,15.4,68448,0,0,94
7129,0,14.6,68449,0,0,94
7130,0,13.3,68450,0,0,97
7131,0,12.7,68451,0,0,97
7132,0,11.6,68452,0,0,97
7133,0,13,68453,7,0,99
7134,67,15.6,68454,0,0,92
7135,258,19.2,68455,0,0,84
7136,537,22.6,68456,0,72,70
7137,953,25.9,68457,1,183,58
7138,1022,28.2,68458,14,293,47
7139,485,30.1,68459,47,9,41
7140,913,31,68460,66,16,37
7141,592,31.4,68461,78,315,38
7142,838,30.6,68462,57,203,39
7143,425,29,68463,34,87,45
7144,104,26.4,68464,0,0,54
7145,0,23.7,68465,0,0,67
7146,0,20.7,68466,0,0,79
7147,0,18.6,68467,0,0,93
7148,0,17,68468,2,16,98
7149,0,16.6,68469,9,17,97
7150,0,16.4,68470,0,0,96
7151,0,16.5,68471,2,0,96
7152,0,15.9,68472,0,0,94
7153,0,14.8,68473,0,0,96
7154,0,13.1,68474,0,12,96
7155,0,11.9,68475,3,17,99
7156,0,12.2,68476,0,0,97
7157,0,14.6,68477,11,31,88
7158,206,17.6,68478,18,54,83
7159,291,20.6,68479,31,90,75
7160,562,23.2,68480,35,104,69
7161,176,25.4,68481,47,128,59
7162,320,27.4,68482,53,135,49
7163,661,29.3,68483,65,154,41
7164,502,30.9,68484,65,147,37
7165,931,31.6,68485,61,135,38
7166,879,31,68486,41,88,45
7167,590,28.8,68487,22,47,55
7168,15,25.6,68488,0,0,68
7169,0,22.1,68489,0,0,75
7170,0,19.3,68490,0,0,77
7171,0,17.8,68491,0,0,71
7172,0,17.5,68492,1,0,67
7173,0,17.8,68493,5,10,65
7174,0,17.8,68494,0,0,71
7175,0,16.9,68495,2,5,77
7176,0,15.1,68496,0,0,89
7177,0,13,68497,0,0,96
7178,0,11.4,68498,0,0,94
7179,0,11,68499,0,0,94
7180,0,18,68500,0,0,73
7181,0,19,68501,0,0,70
7182,66,20.4,68502,0,0,62
7183,132,21.8,68503,0,0,56
7184,334,22.7,68504,20,14,53
7185,298,22.9,68505,39,33,54
7186,620,22.4,68506,53,45,58
7187,466,21.6,68507,58,58,67
7188,292,20.9,68508,57,64,73
7189,544,20.6,68509,53,68,76
7190,612,20.5,68510,52,62,73
7191,412,20.6,68511,52,56,68
7192,206,20.4,68512,53,45,62
7193,0,19.9,68513,49,41,61
7194,0,18.9,68514,42,38,63
7195,0,18,68515,31,45,68
7196,0,17.3,68516,21,55,71
7197,0,17,68517,16,74,73
7198,0,17.2,68518,19,90,71
7199,0,17.6,68519,27,105,69
7200,0,17.8,68520,35,103,69
7201,0,17.8,68521,36,90,71
7202,0,17.6,68522,30,60,73
7203,0,17.6,68523,16,29,75
7204,0,18.4,68524,53,90,62
7205,0,18.2,68525,40,120,64
7206,4,18.3,68526,38,165,65
7207,382,19.2,68527,25,135,61
7208,111,20.4,68528,44,146,56
7209,86,21.8,68529,57,113,52
7210,547,23,68530,83,135,48
7211,819,23.9,68531,79,110,48
7212,308,24.1,68532,78,136,52
7213,754,24,68533,53,113,56
7214,578,23.3,68534,46,129,62
7215,289,22.3,68535,26,75,69
7216,145,21,68536,25,45,75
7217,0,19.6,68537,7,0,80
7218,0,17.7,68538,9,0,86
7219,0,16,68539,0,0,92
7220,0,14.4,68540,15,128,97
7221,0,13.7,68541,12,206,94
7222,0,13.8,68542,19,270,96
7223,0,15,68543,3,198,85
7224,0,16.5,68544,5,119,74
7225,0,18,68545,0,0,65
7226,0,18.7,68546,24,0,61
7227,0,18.8,68547,35,0,60
7228,0,11.2,68548,0,0,97
7229,0,12.1,68549,0,35,94
7230,48,14.4,68550,0,4,86
7231,230,17.4,68551,0,0,74
7232,627,21.2,68552,8,0,61
7233,278,24.4,68553,19,0,51
7234,887,27.2,68554,31,23,44
7235,1046,28.6,68555,38,164,40
7236,843,29.4,68556,38,250,39
7237,854,29,68557,31,315,41
7238,592,28.3,68558,19,237,46
7239,574,26.5,68559,8,142,53
7240,286,24.4,68560,0,0,60
7241,0,21.4,68561,0,0,68
7242,0,18.7,68562,0,0,76
7243,0,16.2,68563,0,0,85
7244,0,14.9,68564,2,7,91
7245,0,14.3,68565,2,38,94
7246,0,14.4,68566,0,0,96
7247,0,14.2,68567,0,9,97
7248,0,13.8,68568,0,0,97
7249,0,12.8,68569,0,0,97
7250,0,11.9,68570,2,0,97
7251,0,11.1,68571,2,11,99
7252,0,10.6,68572,0,0,94
7253,0,10.9,68573,0,0,94
7254,92,12.6,68574,0,0,97
7255,452,15.4,68575,0,0,92
7256,593,18.9,68576,7,87,78
7257,752,22.3,68577,24,203,65
7258,948,25.2,68578,42,315,51
7259,861,27.2,68579,60,16,43
7260,974,28.6,68580,66,9,35
7261,835,29.2,68581,61,293,34
7262,515,29,68582,41,183,33
7263,313,27.4,68583,20,72,39
7264,156,24.6,68584,0,0,45
7265,0,20.4,68585,0,0,59
7266,0,15.9,68586,0,0,72
7267,0,11.8,68587,0,0,89
7268,0,9.4,68588,3,17,94
7269,0,8.6,68589,4,12,99
7270,0,9.6,68590,0,0,93
7271,0,11.1,68591,0,0,94
7272,0,12.5,68592,0,0,93
7273,0,12.8,68593,0,0,97
7274,0,12.3,68594,1,17,97
7275,0,11.2,68595,3,16,94
7276,0,6.4,68596,0,0,93
7277,0,8.3,68597,8,0,99
7278,27,12.1,68598,17,0,89
7279,153,16.6,68599,25,45,77
7280,687,21.3,68600,28,181,63
7281,652,24.8,68601,26,260,50
7282,937,27,68602,19,315,40
7283,1004,27.4,68603,12,234,34
7284,981,27.1,68604,4,138,32
7285,570,26.2,68605,0,0,35
7286,252,25.4,68606,0,0,42
7287,509,24.1,68607,0,0,52
7288,151,22.4,68608,0,0,63
7289,0,19.7,68609,1,8,72
7290,0,16.7,68610,1,36,81
7291,0,13.8,68611,0,0,87
7292,0,12,68612,0,7,89
7293,0,10.9,68613,0,0,92
7294,0,10.8,68614,0,0,90
7295,0,10.4,68615,2,0,93
7296,0,10.6,68616,0,0,94
7297,0,9,68617,0,0,93
7298,0,7.1,68618,2,10,93
7299,0,5.5,68619,2,16,96
7300,0,6.4,68620,0,0,97
7301,0,6.9,68621,0,0,99
7302,277,9.7,68622,0,0,92
7303,642,13,68623,0,0,83
7304,1011,18.2,68624,0,0,68
7305,440,22.4,68625,0,0,56
7306,1107,26.4,68626,0,0,44
7307,768,27.9,68627,0,0,36
7308,495,29.1,68628,0,0,30
7309,589,28.6,68629,0,0,28
7310,930,28.6,68630,0,0,29
7311,643,26.8,68631,0,0,35
7312,520,24.6,68632,0,0,43
7313,0,20.1,68633,0,0,57
7314,0,16.1,68634,0,0,71
7315,0,11.8,68635,0,0,86
7316,0,10.1,68636,0,0,92
7317,0,9,68637,0,0,93
7318,0,9.6,68638,0,0,88
7319,0,9.1,68639,0,0,89
7320,0,9.1,68640,0,0,89
7321,0,7.6,68641,0,0,95
7322,0,7.1,68642,0,0,95
7323,0,5.9,68643,0,0,93
7324,0,6.6,68644,0,0,95
7325,0,8.7,68645,0,0,90
7326,208,12,68646,0,0,84
7327,415,16,68647,0,0,71
7328,511,20,68648,7,0,58
7329,995,23.7,68649,11,0,43
7330,1064,26.6,68650,14,0,32
7331,992,28.7,68651,11,0,25
7332,1013,29.7,68652,7,0,23
7333,857,29.8,68653,0,0,26
7334,939,28.6,68654,0,0,35
7335,392,26.3,68655,0,0,48
7336,317,23,68656,0,0,64
7337,0,19.3,68657,0,0,78
7338,0,15.8,68658,2,0,86
7339,0,13,68659,0,0,89
7340,0,11.2,68660,1,0,90
7341,0,10.4,68661,0,0,88
7342,0,10,68662,0,0,90
7343,0,9.7,68663,0,0,90
7344,0,8.9,68664,1,0,93
7345,0,7.8,68665,0,0,92
7346,0,6.6,68666,2,0,93
7347,0,6,68667,0,0,95
7348,0,7.4,68668,0,0,95
7349,0,8.9,68669,3,37,99
7350,725,12.3,68670,1,6,91
7351,835,16,68671,0,0,81
7352,518,20.6,68672,0,0,62
7353,1110,24.1,68673,0,0,47
7354,995,27.2,68674,0,0,34
7355,1011,28.5,68675,12,137,27
7356,794,29.6,68676,19,222,25
7357,586,29.6,68677,25,293,28
7358,461,29.7,68678,19,222,33
7359,289,28.3,68679,12,137,42
7360,144,26,68680,0,0,50
7361,0,21.8,68681,0,0,61
7362,0,17.6,68682,0,0,70
7363,0,13.4,68683,0,0,81
7364,0,11.3,68684,1,6,85
7365,0,10,68685,3,37,90
7366,0,10.2,68686,0,0,90
7367,0,9.7,68687,1,10,94
7368,0,9.4,68688,0,0,93
7369,0,8,68689,0,0,95
7370,0,7.3,68690,0,0,92
7371,0,6.5,68691,1,10,95
7372,0,8.8,68692,0,0,72
7373,0,9.7,68693,3,34,83
7374,607,12.2,68694,1,6,84
7375,632,15,68695,0,0,80
7376,888,19.2,68696,0,0,62
7377,1002,22.9,68697,0,0,47
7378,1107,26.4,68698,0,0,34
7379,1044,28,68699,12,126,31
7380,884,29,68700,19,205,30
7381,750,28.4,68701,25,270,36
7382,911,27.8,68702,19,205,41
7383,307,26,68703,12,126,50
7384,51,24,68704,0,0,56
7385,0,20.7,68705,0,0,67
7386,0,17.9,68706,0,0,74
7387,0,14.8,68707,0,0,86
7388,0,13.2,68708,1,6,88
7389,0,11.6,68709,3,34,95
7390,0,11,68710,0,0,93
7391,0,9.7,68711,1,9,97
7392,0,9.1,68712,0,0,90
7393,0,8,68713,0,0,87
7394,0,8,68714,0,0,74
7395,0,7.8,68715,1,9,73
7396,0,7,68716,0,0,97
7397,0,8,68717,2,39,93
7398,391,10.7,68718,0,7,94
7399,473,14.2,68719,0,0,91
7400,448,18.8,68720,0,0,71
7401,427,22.9,68721,0,0,53
7402,1107,26.6,68722,0,0,37
7403,1086,28.5,68723,8,147,30
7404,619,29.3,68724,13,239,26
7405,973,28.4,68725,17,315,30
7406,805,27,68726,13,239,36
7407,171,24.4,68727,8,147,47
7408,86,21.6,68728,0,0,58
7409,0,18.1,68729,0,0,71
7410,0,15.3,68730,0,0,78
7411,0,12.8,68731,0,0,85
7412,0,11.7,68732,0,7,84
7413,0,11,68733,2,39,86
7414,0,11,68734,0,0,86
7415,0,10.4,68735,1,11,90
7416,0,9.7,68736,0,0,93
7417,0,8.4,68737,0,0,95
7418,0,7.5,68738,0,0,92
7419,0,6.7,68739,1,11,95
7420,0,7,68740,0,0,97
7421,0,8.5,68741,4,34,96
7422,166,11.5,68742,1,6,90
7423,332,15,68743,0,0,80
7424,458,19.2,68744,0,0,66
7425,659,22.8,68745,0,0,53
7426,385,26,68746,0,0,42
7427,880,27.7,68747,14,126,35
7428,1000,28.7,68748,23,205,31
7429,977,28.2,68749,31,270,32
7430,380,27.1,68750,23,205,36
7431,287,24.7,68751,14,126,45
7432,143,22,68752,0,0,57
7433,0,18.7,68753,0,0,69
7434,0,16.1,68754,0,0,80
7435,0,14,68755,0,0,87
7436,0,13.3,68756,1,6,89
7437,0,12.9,68757,4,34,90
7438,0,12.8,68758,0,0,89
7439,0,11.7,68759,1,9,91
7440,0,10.4,68760,0,0,92
7441,0,8.4,68761,0,0,95
7442,0,7.1,68762,0,0,96
7443,0,6.3,68763,1,9,97
7444,0,11.6,68764,0,0,97
7445,0,12,68765,1,34,97
7446,361,13.2,68766,0,6,97
7447,579,15.2,68767,0,0,90
7448,445,18.2,68768,0,0,80
7449,603,21.6,68769,0,0,62
7450,697,25,68770,0,0,48
7451,987,27.6,68771,5,126,35
7452,1047,28.9,68772,8,205,29
7453,525,28.6,68773,11,270,27
7454,620,26.9,68774,8,205,35
7455,595,24.1,68775,5,126,46
7456,316,21,68776,0,0,64
7457,0,17.9,68777,0,0,78
7458,0,15.6,68778,0,0,88
7459,0,14,68779,0,0,87
7460,0,13.2,68780,0,6,88
7461,0,12.9,68781,1,34,86
7462,0,12.8,68782,0,0,91
7463,0,12.6,68783,0,9,93
7464,0,12.4,68784,0,0,97
7465,0,12,68785,0,0,97
7466,0,11.8,68786,0,0,99
7467,0,11.5,68787,0,9,96
7468,0,9,68788,0,0,93
7469,0,9.9,68789,2,34,92
7470,256,12.3,68790,0,6,89
7471,570,15.6,68791,0,0,80
7472,744,19.7,68792,0,0,67
7473,866,23.4,68793,0,0,51
7474,781,26.4,68794,0,0,38
7475,897,28,68795,9,126,28
7476,864,28.6,68796,15,205,24
7477,856,28,68797,19,270,26
7478,895,26.8,68798,15,205,34
7479,121,24.6,68799,9,126,46
7480,61,21.8,68800,0,0,62
7481,0,18.3,68801,0,0,76
7482,0,15.1,68802,0,0,85
7483,0,12.2,68803,0,0,89
7484,0,10.6,68804,0,6,90
7485,0,10,68805,2,34,90
7486,0,10.4,68806,0,0,93
7487,0,10.8,68807,1,9,94
7488,0,11.1,68808,0,0,94
7489,0,10.6,68809,0,0,93
7490,0,9.9,68810,0,0,93
7491,0,9,68811,1,9,92
7492,0,10,68812,0,0,97
7493,0,10.9,68813,0,0,94
7494,162,12.7,68814,0,0,91
7495,323,15,68815,0,0,80
7496,812,18,68816,12,147,68
7497,265,21,68817,19,239,52
7498,977,24,68818,25,315,40
7499,1004,26.2,68819,19,239,30
7500,849,27.8,68820,12,147,28
7501,964,28,68821,0,0,29
7502,875,27.3,68822,0,0,37
7503,334,25,68823,0,0,48
7504,32,22,68824,0,0,61
7505,0,18.2,68825,1,7,71
7506,0,14.9,68826,3,39,78
7507,0,12.2,68827,0,0,80
7508,0,11.1,68828,1,11,81
7509,0,10.7,68829,0,0,82
7510,0,11,68830,0,0,86
7511,0,11,68831,0,0,90
7512,0,10.9,68832,1,11,93
7513,0,10.2,68833,0,0,95
7514,0,9.8,68834,3,39,97
7515,0,9.5,68835,1,7,97
7516,0,7.2,68836,0,0,97
7517,0,8.4,68837,0,0,99
7518,579,11.2,68838,0,0,88
7519,684,14.4,68839,0,0,76
7520,692,18.5,68840,3,62,58
7521,863,22,68841,14,166,45
7522,776,25.2,68842,25,270,35
7523,317,27,68843,38,352,30
7524,450,28.1,68844,43,5,27
7525,800,27.8,68845,42,315,28
7526,549,27,68846,29,206,30
7527,660,24.8,68847,14,92,35
7528,50,22,68848,0,0,41
7529,0,18.2,68849,0,0,53
7530,0,15,68850,0,0,64
7531,0,12.2,68851,0,0,80
7532,0,11.1,68852,2,16,88
7533,0,10.5,68853,3,19,94
7534,0,10.8,68854,0,0,90
7535,0,10.4,68855,0,0,92
7536,0,9.8,68856,0,0,90
7537,0,8.4,68857,0,0,95
7538,0,7.5,68858,0,10,93
7539,0,6.7,68859,2,16,99
7540,0,7.8,68860,0,0,90
7541,0,7.8,68861,9,153,95
7542,105,9.9,68862,10,239,90
7543,210,12.4,68863,11,293,80
7544,403,16.9,68864,2,195,62
7545,994,20.6,68865,0,103,47
7546,729,24.4,68866,0,0,36
7547,1035,25.8,68867,15,51,30
7548,1013,26.9,68868,27,143,29
7549,965,26.4,68869,42,315,31
7550,549,26.4,68870,40,22,36
7551,662,24.6,68871,34,46,43
7552,394,22.6,68872,17,293,51
7553,0,18.4,68873,8,193,61
7554,0,14.8,68874,0,50,72
7555,0,11,68875,0,0,84
7556,0,9.7,68876,0,0,90
7557,0,8.9,68877,2,0,97
7558,0,9.8,68878,0,0,95
7559,0,9.6,68879,3,53,96
7560,0,9.9,68880,0,18,92
7561,0,8.8,68881,0,0,90
7562,0,8.6,68882,0,0,85
7563,0,7.5,68883,0,0,88
7564,0,5,68884,0,0,97
7565,0,5.9,68885,2,39,93
7566,180,9.9,68886,0,7,83
7567,872,13.6,68887,0,0,75
7568,450,18.9,68888,0,0,56
7569,1028,21.7,68889,5,0,50
7570,368,24.4,68890,14,0,41
7571,805,24.5,68891,30,147,42
7572,664,25.9,68892,38,239,39
7573,654,26.8,68893,42,315,39
7574,1094,29.5,68894,30,239,33
7575,980,29.8,68895,17,147,33
7576,710,28.8,68896,0,0,32
7577,0,23.3,68897,0,0,43
7578,0,17.6,68898,0,0,58
7579,0,11.2,68899,0,0,89
7580,0,8.8,68900,1,7,93
7581,0,7.8,68901,4,39,93
7582,0,9.8,68902,0,0,90
7583,0,10.1,68903,0,11,90
7584,0,10.4,68904,0,0,85
7585,0,8,68905,0,0,97
7586,0,6.6,68906,0,0,95
7587,0,4.4,68907,2,11,92
7588,0,4.8,68908,0,0,95
7589,0,5.8,68909,0,25,96
7590,553,8.2,68910,0,4,92
7591,722,11.4,68911,0,0,84
7592,908,15.7,68912,1,0,70
7593,1039,19.9,68913,7,0,57
7594,912,23.8,68914,14,0,45
7595,383,26.3,68915,22,95,38
7596,843,27.5,68916,26,154,36
7597,1005,27,68917,25,203,38
7598,473,25.5,68918,17,154,45
7599,413,22.9,68919,9,95,55
7600,344,20,68920,0,0,68
7601,0,16.9,68921,0,0,78
7602,0,14.4,68922,0,0,87
7603,0,12.4,68923,0,0,89
7604,0,11.3,68924,1,4,90
7605,0,10.4,68925,2,25,89
7606,0,9.8,68926,0,0,90
7607,0,8.6,68927,0,7,93
7608,0,7.5,68928,0,0,93
7609,0,6,68929,0,0,95
7610,0,5.1,68930,0,0,93
7611,0,4.4,68931,1,7,95
7612,0,7.4,68932,0,0,97
7613,0,8.5,68933,0,0,93
7614,149,11.7,68934,0,0,88
7615,299,14.8,68935,0,0,82
7616,572,19,68936,19,63,62
7617,779,21.7,68937,32,103,54
7618,839,24.2,68938,42,135,44
7619,766,24.9,68939,32,103,44
7620,883,26.3,68940,19,63,38
7621,335,27,68941,0,0,37
7622,1139,28.7,68942,0,0,28
7623,880,28.4,68943,0,0,27
7624,492,27,68944,0,0,25
7625,0,22.3,68945,1,3,39
7626,0,17.4,68946,5,17,54
7627,0,12,68947,0,0,89
7628,0,9.5,68948,1,5,99
7629,0,8.1,68949,0,0,93
7630,0,9,68950,0,0,88
7631,0,9,68951,0,0,89
7632,0,9.3,68952,1,5,83
7633,0,8,68953,0,0,97
7634,0,7.5,68954,5,17,95
7635,0,6.5,68955,1,3,93
7636,0,7,68956,0,0,97
7637,0,7.8,68957,4,39,93
7638,182,10.2,68958,1,7,94
7639,227,13.2,68959,0,0,94
7640,882,17.6,68960,0,0,76
7641,354,21.4,68961,0,0,61
7642,964,25,68962,0,0,47
7643,1016,26.7,68963,14,147,39
7644,969,27.7,68964,23,239,35
7645,292,27,68965,31,315,36
7646,264,26.1,68966,23,239,40
7647,643,24,68967,14,147,48
7648,437,21.6,68968,0,0,56
7649,0,18,68969,0,0,68
7650,0,14.9,68970,0,0,77
7651,0,11.8,68971,0,0,86
7652,0,10.2,68972,1,7,89
7653,0,9,68973,4,39,92
7654,0,8.8,68974,0,0,90
7655,0,8.1,68975,1,11,92
7656,0,7.9,68976,0,0,90
7657,0,7,68977,0,0,92
7658,0,6.8,68978,0,0,91
7659,0,6.4,68979,1,11,95
7660,0,6.2,68980,0,0,97
7661,0,7,68981,3,34,93
7662,414,9.3,68982,1,6,97
7663,643,12.4,68983,0,0,89
7664,506,16.7,68984,0,0,74
7665,992,20.9,68985,0,0,58
7666,708,24.8,68986,0,0,45
7667,873,27.1,68987,12,126,38
7668,1055,28.4,68988,19,205,35
7669,332,27.8,68989,25,270,37
7670,496,26.5,68990,19,205,42
7671,613,23.8,68991,12,126,53
7672,255,20.8,68992,0,0,64
7673,0,17.2,68993,0,0,77
7674,0,14.3,68994,0,0,86
7675,0,11.8,68995,0,0,91
7676,0,10.7,68996,1,6,90
7677,0,9.9,68997,3,34,92
7678,0,9.8,68998,0,0,90
7679,0,9.1,68999,1,9,93
7680,0,8.4,69000,0,0,93
7681,0,7.2,69001,0,0,95
7682,0,6.5,69002,0,0,95
7683,0,5.8,69003,1,9,96
7684,0,9.4,69004,0,0,93
7685,0,9.7,69005,3,34,99
7686,134,11.6,69006,1,6,96
7687,370,14.2,69007,0,0,90
7688,453,18.2,69008,0,0,74
7689,697,21.9,69009,0,0,59
7690,375,25.4,69010,0,0,46
7691,887,27.3,69011,12,126,38
7692,882,28.4,69012,19,205,34
7693,869,28,69013,25,270,35
7694,286,27.2,69014,19,205,39
7695,688,25.1,69015,12,126,48
7696,445,22.6,69016,0,0,57
7697,0,18.9,69017,0,0,70
7698,0,15.4,69018,0,0,79
7699,0,12,69019,0,0,89
7700,0,10,69020,1,6,93
7701,0,8.9,69021,3,34,93
7702,0,9,69022,0,0,93
7703,0,9.1,69023,1,9,93
7704,0,9.7,69024,0,0,90
7705,0,9.6,69025,0,0,90
7706,0,9.7,69026,0,0,88
7707,0,9.2,69027,1,9,92
7708,0,6.2,69028,0,0,95
7709,0,7.8,69029,7,37,95
7710,82,10.3,69030,1,6,96
7711,163,13,69031,0,0,89
7712,699,16.3,69032,0,0,82
7713,270,19.6,69033,0,0,65
7714,996,23,69034,0,0,51
7715,462,25.5,69035,25,137,37
7716,859,27.3,69036,40,222,30
7717,970,27.6,69037,53,293,27
7718,991,26.9,69038,40,222,31
7719,692,24.9,69039,25,137,37
7720,487,22.6,69040,0,0,48
7721,0,20.1,69041,0,0,56
7722,0,18.3,69042,0,0,63
7723,0,17,69043,0,0,67
7724,0,16.4,69044,1,6,74
7725,0,15.4,69045,7,37,80
7726,0,14,69046,0,0,90
7727,0,11.6,69047,2,10,93
7728,0,9.1,69048,0,0,97
7729,0,6.6,69049,0,0,95
7730,0,5.4,69050,0,0,95
7731,0,5.1,69051,2,10,92
7732,0,6,69052,0,0,95
7733,0,5.7,69053,3,39,93
7734,588,8.2,69054,1,7,93
7735,654,12,69055,0,0,93
7736,974,17.4,69056,0,0,73
7737,1104,21.7,69057,0,0,59
7738,620,25.4,69058,0,0,45
7739,473,26.8,69059,12,147,39
7740,304,27.6,69060,19,239,34
7741,674,27.4,69061,25,315,33
7742,707,27.6,69062,19,239,33
7743,825,26.4,69063,12,147,37
7744,536,24.4,69064,0,0,43
7745,0,20.2,69065,0,0,56
7746,0,15.8,69066,0,0,69
7747,0,11.2,69067,0,0,91
7748,0,9,69068,1,7,97
7749,0,8.3,69069,3,39,93
7750,0,9.8,69070,0,0,93
7751,0,10.9,69071,1,11,93
