hour_of_year,insolation,temperature,rainfall,wind_speed,wind_direction,humidity
177,823,29,17697,5,360,40
178,868,28,17698,8,265,43
179,797,27,17699,12,263,47
180,812,26,17700,15,90,51
181,816,24.3,17701,10,299,57
182,641,22.7,17702,5,331,65
183,480,21,17703,0,223,73
184,81,20.3,17704,0,161,75
185,0,19.7,17705,0,157,76
186,0,19,17706,0,100,78
187,0,18.5,17707,0,238,79
188,0,18,17708,0,254,81
189,0,17.5,17709,0,198,83
190,0,17,17710,0,227,84
191,0,16.5,17711,0,224,86
192,0,16,17712,0,136,88
193,0,18,17713,5,263,79
194,0,20,17714,10,118,71
195,0,22,17715,15,50,64
196,0,23.7,17716,13,144,62
197,0,25.3,17717,12,157,60
198,0,27,17718,10,50,58
199,405,27.3,17719,10,15,57
200,609,27.7,17720,10,206,56
201,848,28,17721,10,70,55
202,844,27,17722,7,81,57
203,840,26,17723,3,185,59
204,832,25,17724,0,295,61
205,629,23.3,17725,0,62,68
206,418,21.7,17726,0,301,75
207,412,20,17727,0,89,83
208,23,19.7,17728,5,195,83
209,0,19.3,17729,10,128,83
210,0,19,17730,15,320,83
211,0,18.7,17731,16,276,82
212,0,18.3,17732,17,85,81
213,0,18,17733,18,140,80
214,0,17.7,17734,18,308,79
215,0,17.3,17735,19,170,78
216,0,17,17736,20,300,77
217,0,18.7,17737,17,331,74
218,0,20.3,17738,13,8,71
219,0,22,17739,10,20,69
220,0,23.7,17740,12,14,62
221,0,25.3,17741,13,300,56
222,0,27,17742,15,320,51
223,404,27.7,17743,13,331,50
224,646,28.3,17744,12,24,49
225,841,29,17745,10,360,48
226,866,27.7,17746,10,196,52
227,864,26.3,17747,10,355,56
228,796,25,17748,10,360,61
229,691,23.7,17749,8,200,65
230,560,22.3,17750,7,26,69
231,333,21,17751,5,145,73
232,71,19.7,17752,3,280,78
233,0,18.3,17753,2,83,83
234,0,17,17754,0,351,88
235,0,16.7,17755,0,12,89
236,0,16.3,17756,0,161,90
237,0,16,17757,0,21,91
238,0,15.7,17758,0,5,92
239,0,15.3,17759,0,339,93
240,0,15,17760,0,329,94
241,0,16.3,17761,0,214,88
242,0,17.7,17762,0,82,83
243,0,19,17763,0,11,78
244,0,21,17764,3,320,69
245,0,23,17765,7,70,61
246,0,25,17766,10,90,54
247,405,26,17767,7,285,52
248,651,27,17768,3,198,50
249,834,28,17769,0,181,48
250,858,26.7,17770,0,6,54
251,815,25.3,17771,0,181,61
252,835,24,17772,0,24,69
253,506,22.8,17773,0,281,73
254,432,21.7,17774,0,221,76
255,228,20.5,17775,0,287,80
256,5,19.3,17776,0,204,85
257,0,18.2,17777,0,262,89
258,0,17,17778,0,198,94
259,0,16.8,17779,0,95,94
260,0,16.7,17780,0,191,94
261,0,16.5,17781,0,177,94
262,0,16.3,17782,0,303,94
263,0,16.2,17783,0,115,94
264,0,16,17784,0,178,94
265,0,17.3,17785,0,163,90
266,0,18.7,17786,0,87,86
267,0,20,17787,0,43,83
268,0,21.7,17788,7,218,78
269,0,23.3,17789,13,25,74
270,0,25,17790,20,50,69
271,335,25.7,17791,17,215,65
272,645,26.3,17792,13,239,61
273,850,27,17793,10,90,58
274,827,26.3,17794,10,49,59
275,831,25.7,17795,10,19,60
276,832,25,17796,10,70,61
277,694,24,17797,10,244,65
278,607,23,17798,10,94,69
279,497,22,17799,10,70,73
280,89,21,17800,7,195,76
281,0,20,17801,3,221,79
282,0,19,17802,0,272,83
283,0,19.3,17803,0,190,83
284,0,19.7,17804,0,343,83
285,0,20,17805,0,89,83
286,0,19.7,17806,2,290,85
287,0,19.3,17807,3,38,86
288,0,19,17808,5,50,88
289,0,19,17809,5,234,88
290,0,19,17810,5,352,88
291,0,19,17811,5,50,88
292,0,21.3,17812,7,275,80
293,0,23.7,17813,8,317,72
294,0,26,17814,10,320,65
295,364,26.3,17815,17,39,61
296,601,26.7,17816,23,53,58
297,819,27,17817,30,360,54
298,856,25.7,17818,27,193,53
299,874,24.3,17819,23,233,51
300,797,23,17820,20,320,50
301,834,21.7,17821,17,103,53
302,760,20.3,17822,13,273,56
303,504,19,17823,10,41,60
304,186,17.7,17824,7,315,64
305,0,16.3,17825,3,115,68
306,0,15,17826,0,173,72
307,0,14.3,17827,0,348,74
308,0,13.7,17828,0,37,75
309,0,13,17829,0,198,77
310,0,12.3,17830,0,53,80
311,0,11.7,17831,0,300,84
312,0,11,17832,0,101,87
313,0,13.3,17833,7,286,75
314,0,15.7,17834,13,261,64
315,0,18,17835,20,270,56
316,0,19.5,17836,19,244,48
317,0,21,17837,18,343,41
318,0,22.5,17838,18,309,36
319,415,24,17839,17,280,31
320,680,25.5,17840,16,121,26
321,826,27,17841,15,270,23
322,792,27,17842,13,8,25
323,798,27,17843,12,61,27
324,797,27,17844,10,320,30
325,787,24.7,17845,8,356,35
326,796,22.3,17846,7,27,40
327,534,20,17847,5,129,46
328,229,17.7,17848,3,276,53
329,0,15.3,17849,2,67,62
330,0,13,17850,0,272,72
331,0,13.7,17851,2,79,69
332,0,14.3,17852,3,183,66
333,0,15,17853,5,338,63
334,0,15.7,17854,7,315,62
335,0,16.3,17855,8,77,60
336,0,17,17856,10,270,59
337,0,17,17857,10,353,59
338,0,17,17858,10,55,59
339,0,17,17859,10,270,59
340,0,19.3,17860,13,48,48
341,0,21.7,17861,17,299,39
342,0,24,17862,20,360,31
343,415,24.3,17863,18,72,31
344,684,24.7,17864,17,347,30
345,828,25,17865,15,360,30
346,792,24,17866,13,34,31
347,799,23,17867,12,142,33
348,797,22,17868,10,320,35
349,787,19.7,17869,7,156,42
350,790,17.3,17870,3,310,49
351,546,15,17871,0,304,59
352,219,14.7,17872,0,250,60
353,0,14.3,17873,0,115,61
354,0,14,17874,0,165,63
355,0,13.3,17875,0,172,66
356,0,12.7,17876,0,69,70
357,0,12,17877,0,103,74
358,0,11.3,17878,0,302,78
359,0,10.7,17879,0,80,83
360,0,10,17880,0,49,87
361,0,12,17881,0,140,75
362,0,14,17882,0,195,64
363,0,16,17883,0,215,55
364,0,18.3,17884,3,96,44
365,0,20.7,17885,7,220,36
366,0,23,17886,10,320,29
367,420,23.7,17887,12,133,28
368,681,24.3,17888,13,229,28
369,828,25,17889,15,320,28
370,792,23.7,17890,17,132,27
371,799,22.3,17891,18,2,27
372,797,21,17892,20,320,26
373,788,18.7,17893,17,283,32
374,802,16.3,17894,13,133,39
375,611,14,17895,10,177,47
376,254,13.7,17896,10,236,49
377,0,13.3,17897,10,282,51
378,0,13,17898,10,96,53
379,0,12.3,17899,10,331,57
380,0,11.7,17900,10,110,61
381,0,11,17901,10,156,66
382,0,10.3,17902,10,355,71
383,0,9.7,17903,10,210,77
384,0,11,17904,10,44,70
385,0,12.3,17905,10,75,65
386,0,13.7,17906,10,99,60
387,0,15,17907,10,270,55
388,0,17.7,17908,10,177,43
389,0,20.3,17909,10,85,34
390,0,23,17910,10,270,27
391,422,23.7,17911,12,77,27
392,681,24.3,17912,13,268,27
393,828,25,17913,15,20,28
394,792,23.7,17914,10,227,32
395,799,22.3,17915,5,326,37
396,798,21,17916,0,17,43
397,853,18.3,17917,0,266,50
398,753,15.7,17918,0,191,58
399,553,13,17919,0,23,67
400,163,12,17920,0,87,75
401,0,11,17921,0,214,84
402,0,9.5,17922,0,118,70
403,0,9.5,17923,1,50,61
404,0,9.8,17924,1,283,55
405,0,9.2,17925,1,98,59
406,0,9.4,17926,1,295,64
407,0,10,17927,1,305,67
408,0,11,17928,0,229,66
409,0,13.8,17929,1,279,55
410,0,16.6,17930,4,7,47
411,0,19.5,17931,8,67,39
412,0,22,17932,11,313,34
413,0,24,17933,12,227,31
414,0,24,17934,15,20,31
415,418,25,17935,13,266,30
416,688,26,17936,12,305,29
417,831,27,17937,10,50,28
418,792,25.3,17938,7,297,32
419,799,23.7,17939,3,10,38
420,798,22,17940,0,178,43
421,849,19.3,17941,0,96,51
422,727,16.7,17942,0,74,61
423,544,14,17943,0,262,72
424,167,13,17944,0,57,75
425,0,12,17945,0,221,78
426,0,9.6,17946,0,203,84
427,0,9.4,17947,0,349,83
428,0,9.7,17948,1,76,80
429,0,10.6,17949,2,279,75
430,0,12.2,17950,4,185,67
431,0,14.3,17951,6,254,59
432,0,16.6,17952,9,50,50
433,0,18.7,17953,11,77,43
434,0,20.4,17954,12,160,38
435,0,21.7,17955,13,320,35
436,0,22.3,17956,13,129,33
437,0,22.6,17957,12,8,33
438,0,23,17958,15,320,31
439,418,22.7,17959,12,314,33
440,685,22.3,17960,10,180,35
441,830,22,17961,8,169,38
442,793,21.7,17962,5,81,40
443,799,21.3,17963,2,150,43
444,798,21,17964,0,107,46
445,846,18.7,17965,2,143,52
446,747,16.3,17966,3,209,59
447,552,14,17967,5,50,67
448,152,13,17968,3,266,70
449,0,12,17969,2,342,73
450,0,12.2,17970,0,150,79
451,0,13.1,17971,0,173,81
452,0,13.9,17972,0,215,82
453,0,13.5,17973,0,246,83
454,0,13.4,17974,1,66,81
455,0,13.8,17975,2,355,76
456,0,14.5,17976,5,318,69
457,0,16.8,17977,8,243,62
458,0,19.2,17978,9,40,56
459,0,21.5,17979,10,50,51
460,0,23.7,17980,9,10,46
461,0,25.7,17981,9,110,42
462,0,25,17982,10,90,44
463,428,26.7,17983,8,72,40
464,680,28.3,17984,7,130,36
465,827,30,17985,5,320,33
466,793,28.3,17986,3,297,39
467,799,26.7,17987,2,252,46
468,798,25,17988,0,205,54
469,851,25.2,17989,0,49,52
470,798,25.3,17990,0,105,51
471,600,25.5,17991,0,114,49
472,257,25.7,17992,0,236,47
473,0,25.8,17993,0,161,46
474,0,26,17994,0,211,45
475,0,24,17995,0,21,50
476,0,22,17996,0,346,55
477,0,20,17997,0,139,62
478,0,18,17998,0,291,69
479,0,16,17999,0,208,78
480,0,14,18000,0,260,88
481,0,16,18001,2,132,82
482,0,18,18002,3,28,77
483,0,20,18003,5,70,73
484,0,23,18004,8,84,59
485,0,26,18005,12,98,49
486,0,29,18006,15,320,40
487,426,29.7,18007,15,76,38
488,679,30.3,18008,15,115,37
489,829,31,18009,15,320,36
490,793,29.3,18010,13,273,43
491,826,27.7,18011,12,359,51
492,555,26,18012,10,50,61
493,732,25.3,18013,12,103,63
494,704,24.7,18014,13,223,64
495,556,24,18015,15,42,65
496,205,23.3,18016,17,2,66
497,0,22.7,18017,18,223,67
498,0,22,18018,20,270,69
499,0,21.3,18019,22,140,64
500,0,20.7,18020,23,111,59
501,0,20,18021,25,123,54
502,0,19.3,18022,27,87,50
503,0,18.7,18023,28,182,46
504,0,18,18024,30,320,42
505,0,18.3,18025,32,2,43
506,0,18.7,18026,34,321,44
507,0,19,18027,36,320,46
508,0,20,18028,37,285,43
509,0,21,18029,38,19,41
510,0,22,18030,38,276,39
511,416,23,18031,39,211,37
512,687,24,18032,40,317,36
513,830,25,18033,41,320,34
514,793,23.3,18034,41,324,33
515,800,21.7,18035,41,356,31
516,799,20,18036,41,320,30
517,790,19,18037,36,38,32
518,809,18,18038,31,20,34
519,630,17,18039,25,8,36
520,296,16,18040,20,194,39
521,0,15,18041,15,192,41
522,0,14,18042,10,320,44
523,0,13.3,18043,9,309,46
524,0,12.7,18044,8,37,48
525,0,12,18045,8,310,50
526,0,11.3,18046,7,64,53
527,0,10.7,18047,6,225,55
528,0,10,18048,5,320,57
529,0,11.3,18049,7,240,53
530,0,12.7,18050,8,278,48
531,0,14,18051,10,270,44
532,0,15.7,18052,12,169,39
533,0,17.3,18053,15,353,35
534,0,19,18054,18,35,31
535,432,20.7,18055,20,85,28
536,677,22.3,18056,22,210,25
537,828,24,18057,25,320,22
538,793,22.3,18058,20,14,26
539,800,20.7,18059,15,90,30
540,799,19,18060,10,340,34
541,790,16.3,18061,7,194,43
542,790,13.7,18062,3,106,53
543,569,11,18063,0,223,66
544,222,10.3,18064,0,35,68
545,0,9.7,18065,0,152,69
546,0,9,18066,0,2,71
547,0,8.8,18067,0,185,71
548,0,8.7,18068,0,112,71
549,0,8.5,18069,0,331,71
550,0,8.3,18070,0,73,71
551,0,8.2,18071,0,355,71
552,0,8,18072,0,278,71
553,0,10.3,18073,4,225,62
554,0,12.7,18074,8,221,54
555,0,15,18075,12,108,48
556,0,17.3,18076,17,258,42
557,0,19.7,18077,21,42,37
558,0,22,18078,25,320,33
559,426,23,18079,27,166,29
560,679,24,18080,28,32,25
561,828,25,18081,30,320,22
562,793,23.7,18082,25,47,28
563,800,22.3,18083,20,47,35
564,799,21,18084,15,69,43
565,857,18.3,18085,10,57,50
566,761,15.7,18086,5,221,58
567,573,13,18087,0,9,67
568,171,12,18088,0,309,70
569,0,11,18089,0,76,73
570,0,10,18090,0,7,76
571,0,9.7,18091,0,196,78
572,0,9.3,18092,0,357,80
573,0,9,18093,0,245,81
574,0,8.3,18094,0,19,83
575,0,7.7,18095,0,238,85
576,0,7,18096,0,252,87
577,0,9.7,18097,0,231,73
578,0,12.3,18098,0,134,61
579,0,15,18099,0,159,51
580,0,18,18100,5,61,43
581,0,21,18101,10,35,37
582,0,24,18102,15,20,31
583,423,25,18103,13,4,30
584,689,26,18104,12,98,29
585,833,27,18105,10,50,28
586,794,25.3,18106,7,322,32
587,800,23.7,18107,3,354,38
588,799,22,18108,0,228,43
589,853,19.3,18109,0,44,51
590,734,16.7,18110,0,253,61
591,564,14,18111,0,307,72
592,154,13,18112,0,321,75
593,0,12,18113,0,247,78
594,0,11,18114,0,100,82
595,0,10.5,18115,0,149,83
596,0,10,18116,0,36,83
597,0,9.5,18117,0,156,84
598,0,9,18118,0,60,85
599,0,8.5,18119,0,239,86
600,0,8,18120,0,195,87
601,0,10.7,18121,0,263,73
602,0,13.3,18122,0,9,61
603,0,16,18123,0,305,51
604,0,19,18124,5,130,46
605,0,22,18125,10,41,41
606,0,25,18126,15,140,36
607,420,25.7,18127,15,274,35
608,688,26.3,18128,15,257,33
609,832,27,18129,15,90,32
610,794,26.3,18130,12,292,35
611,800,25.7,18131,8,15,38
612,799,25,18132,5,90,41
613,791,23.7,18133,7,39,44
614,808,22.3,18134,8,213,47
615,640,21,18135,10,50,49
616,284,20,18136,13,120,55
617,0,19,18137,17,236,61
618,0,18,18138,20,180,68
619,0,17.8,18139,17,352,71
620,0,17.7,18140,13,228,74
621,0,17.5,18141,10,206,77
622,0,17.3,18142,7,273,81
623,0,17.2,18143,3,240,84
624,0,17,18144,0,176,88
625,0,18.8,18145,5,297,74
626,0,20.7,18146,10,268,61
627,0,22.5,18147,15,225,51
628,0,24.3,18148,20,240,43
629,0,26.2,18149,25,3,36
630,0,28,18150,30,180,30
631,419,28.3,18151,34,86,31
632,687,28.7,18152,37,32,32
633,830,29,18153,41,140,33
634,794,28,18154,31,109,35
635,800,27,18155,20,74,38
636,800,26,18156,10,180,42
637,791,24.7,18157,10,174,46
638,803,23.3,18158,10,298,51
639,632,22,18159,10,180,57
640,256,20.8,18160,8,31,60
641,0,19.7,18161,7,45,64
642,0,18.5,18162,5,19,68
643,0,17.3,18163,3,138,72
644,0,16.2,18164,2,158,77
645,0,15,18165,0,199,82
646,0,14.3,18166,0,77,84
647,0,13.7,18167,0,328,86
648,0,13,18168,0,323,88
649,0,15.3,18169,3,244,74
650,0,17.7,18170,7,231,62
651,0,20,18171,10,90,53
652,0,21.7,18172,15,25,50
653,0,23.3,18173,20,216,47
654,0,25,18174,25,50,44
655,441,25.3,18175,68,122,42
656,609,25.7,18176,111,85,39
657,231,26,18177,154,70,37
658,755,24.3,18178,116,228,43
659,684,22.7,18179,79,18,51
660,66,21,18180,41,320,60
661,628,20.7,18181,39,293,61
662,737,20.3,18182,37,26,61
663,577,20,18183,35,304,62
664,248,19.7,18184,34,29,63
665,0,19.3,18185,32,278,63
666,0,19,18186,30,20,64
667,0,18.7,18187,23,265,62
668,0,18.3,18188,17,242,61
669,0,18,18189,10,360,59
670,0,17.7,18190,8,123,66
671,0,17.3,18191,7,231,74
672,0,17,18192,5,360,82
673,0,17.7,18193,7,271,79
674,0,18.3,18194,8,29,76
675,0,19,18195,10,320,73
676,0,19.8,18196,11,254,72
677,0,20.7,18197,12,91,71
678,0,21.5,18198,12,86,70
679,317,22.3,18199,13,132,64
680,632,23.2,18200,14,235,58
681,763,24,18201,15,50,53
682,811,23.2,18202,18,318,59
683,690,22.3,18203,20,34,66
684,487,21.5,18204,22,171,74
685,381,20.7,18205,25,190,77
686,307,19.8,18206,28,335,80
687,382,19,18207,30,320,83
688,79,18,18208,40,99,83
689,0,17,18209,51,344,82
690,0,15,18210,40,360,79
691,0,14.4,18211,30,120,78
692,0,13.9,18212,22,147,79
693,0,12,18213,14,360,81
694,0,10.9,18214,9,158,80
695,0,10.6,18215,4,85,75
696,0,11,18216,0,309,66
697,0,13.8,18217,1,308,55
698,0,16.6,18218,4,341,47
699,0,19.5,18219,8,207,39
700,0,22,18220,11,211,34
701,0,24,18221,12,310,31
702,0,24,18222,15,20,31
703,432,25,18223,13,171,30
704,692,26,18224,12,163,29
705,836,27,18225,10,50,28
706,794,25.3,18226,7,40,32
707,801,23.7,18227,3,54,38
708,800,22,18228,0,228,43
709,855,19.3,18229,0,27,51
710,739,16.7,18230,0,48,61
711,578,14,18231,0,142,72
712,170,13,18232,0,26,75
713,0,12,18233,0,11,78
714,0,10.1,18234,0,355,84
715,0,10.8,18235,1,113,84
716,0,12.2,18236,2,205,83
717,0,14.4,18237,4,195,81
718,0,16.3,18238,6,209,78
719,0,17.9,18239,8,140,76
720,0,19.1,18240,10,360,74
721,0,19.9,18241,11,263,72
722,0,20.7,18242,12,170,69
723,0,21.2,18243,12,320,69
724,0,21.7,18244,12,170,67
725,0,22.2,18245,13,100,64
726,0,21.5,18246,12,135,70
727,320,22.3,18247,13,39,64
728,635,23.2,18248,14,176,58
729,763,24,18249,15,50,53
730,811,23.2,18250,18,26,59
731,689,22.3,18251,20,140,66
732,487,21.5,18252,22,106,74
733,381,20.7,18253,25,139,77
734,307,19.8,18254,28,171,80
735,384,19,18255,30,320,83
736,83,18,18256,40,139,83
737,0,17,18257,51,166,82
738,0,14.4,18258,26,255,81
739,0,14.5,18259,19,165,82
740,0,15.1,18260,12,165,85
741,0,16.7,18261,20,194,83
742,0,18,18262,28,143,84
743,0,18.9,18263,38,177,84
744,0,19.5,18264,47,146,85
745,0,19.4,18265,46,140,90
746,0,19.4,18266,50,146,92
747,0,19.6,18267,49,163,91
748,0,19.9,18268,45,191,89
749,0,20.1,18269,45,197,87
750,0,20.2,18270,46,203,84
751,281,20.2,18271,26,248,84
752,151,20.2,18272,46,158,87
753,109,21.8,18273,36,180,79
754,112,23,18274,26,225,73
755,178,20.2,18275,123,360,78
756,180,20.2,18276,134,23,70
757,189,19.6,18277,129,45,76
758,401,20.2,18278,118,45,68
759,0,18.5,18279,139,23,70
760,0,18,18280,118,45,70
761,0,17.4,18281,129,23,75
762,0,14.6,18282,108,23,100
763,0,14.6,18283,93,23,100
764,0,14.6,18284,93,23,100
765,0,14.1,18285,72,338,100
766,0,14.1,18286,31,68,100
767,0,14.1,18287,21,90,100
768,0,14.1,18288,36,315,100
769,0,13.5,18289,26,315,100
770,0,13.5,18290,26,293,100
771,0,13.5,18291,26,315,100
772,0,13,18292,21,338,100
773,0,12.4,18293,21,338,100
774,0,12.4,18294,15,315,100
775,0,13,18295,21,338,100
776,0,13,18296,26,338,100
777,3,14.1,18297,51,293,100
778,178,15.2,18298,41,315,93
779,143,16.9,18299,26,315,86
780,567,20.2,18300,51,293,70
781,704,21.3,18301,51,315,51
782,679,21.8,18302,62,315,49
783,629,22.4,18303,62,338,49
784,313,22.4,18304,46,338,55
785,0,21.3,18305,31,338,59
786,0,19.1,18306,41,338,61
787,0,17.4,18307,26,338,72
788,0,16.9,18308,15,338,72
789,0,14.6,18309,21,293,84
790,0,14.6,18310,31,338,84
791,0,13.5,18311,31,315,90
792,0,13.5,18312,41,338,83
793,0,13,18313,31,338,86
794,0,11.9,18314,26,338,92
795,0,11.9,18315,21,293,92
796,0,10.7,18316,15,248,97
797,0,10.2,18317,36,248,100
798,0,10.2,18318,15,225,100
799,0,10.7,18319,31,203,97
800,197,13,18320,15,248,83
801,592,16.3,18321,31,248,67
802,826,19.1,18322,62,315,49
803,801,21.3,18323,62,315,31
804,801,21.3,18324,67,293,23
805,793,22.4,18325,51,338,23
806,819,23,18326,41,315,22
807,655,23,18327,57,315,24
808,351,21.3,18328,46,338,29
809,0,21.3,18329,15,338,32
810,0,18.5,18330,0,219,52
811,0,16.9,18331,0,34,58
812,0,16.9,18332,15,315,58
813,0,15.2,18333,21,293,67
814,0,15.2,18334,31,338,62
815,0,14.1,18335,21,315,72
816,0,12.4,18336,21,338,80
817,0,12.4,18337,21,315,75
818,0,11.9,18338,31,338,80
819,0,10.2,18339,21,270,86
820,0,10.2,18340,21,270,86
821,0,9.6,18341,21,248,97
822,0,9.6,18342,26,270,93
823,0,10.2,18343,31,248,93
824,286,13.5,18344,31,225,77
825,623,16.9,18345,31,270,65
826,759,18.5,18346,26,293,63
827,846,19.1,18347,36,338,56
828,801,22.4,18348,36,293,34
829,793,23,18349,41,315,28
830,822,24.1,18350,67,293,24
831,658,23.5,18351,51,315,23
832,359,23.5,18352,46,293,23
833,0,23,18353,51,315,28
834,0,19.6,18354,36,315,42
835,0,17.4,18355,31,315,50
836,0,16.3,18356,31,293,58
837,0,15.7,18357,21,293,67
838,0,15.2,18358,36,315,67
839,0,14.6,18359,26,315,70
840,0,13,18360,26,315,77
841,0,13,18361,36,315,77
842,0,13,18362,26,315,83
843,0,11.9,18363,36,293,83
844,0,10.7,18364,26,270,86
845,0,10.2,18365,36,270,86
846,0,9.6,18366,15,225,97
847,22,10.7,18367,15,248,90
848,408,14.6,18368,31,225,70
849,730,16.9,18369,31,225,60
850,795,20.2,18370,46,225,45
851,802,22.4,18371,46,225,38
852,801,23.5,18372,31,293,38
853,793,24.6,18373,51,293,25
854,823,25.2,18374,57,293,24
855,664,25.7,18375,46,293,26
856,349,25.2,18376,41,293,35
857,0,24.1,18377,36,315,38
858,0,21.8,18378,15,270,37
859,0,19.6,18379,21,225,49
860,0,19.1,18380,26,270,49
861,0,16.9,18381,15,225,58
862,0,16.9,18382,15,293,58
863,0,16.3,18383,21,248,58
864,0,14.1,18384,31,225,69
865,0,13.5,18385,31,225,69
866,0,14.6,18386,21,248,72
867,0,14.1,18387,15,293,72
868,0,12.4,18388,15,293,77
869,0,11.9,18389,10,248,86
870,0,11.9,18390,21,225,83
871,66,12.4,18391,21,293,86
872,504,18.5,18392,15,315,60
873,828,21.3,18393,15,270,49
874,795,23.5,18394,21,225,36
875,802,25.2,18395,15,270,36
876,801,26.3,18396,15,203,28
877,793,27.4,18397,31,293,24
878,825,28,18398,46,293,22
879,664,28.5,18399,57,293,20
880,360,28,18400,21,270,24
881,0,27.4,18401,31,270,26
882,0,23.5,18402,31,45,44
883,0,23,18403,26,45,46
884,0,19.6,18404,26,158,66
885,0,21.8,18405,21,90,55
886,0,18.5,18406,26,158,60
887,0,18.5,18407,0,110,60
888,0,16.9,18408,15,225,72
889,0,18,18409,15,315,65
890,0,16.3,18410,21,338,69
891,0,18,18411,26,315,46
892,0,18,18412,26,338,60
893,0,15.2,18413,36,293,72
894,0,15.2,18414,36,338,87
895,304,16.3,18415,15,248,72
896,507,18.5,18416,15,293,70
897,694,21.3,18417,21,248,64
898,870,25.7,18418,36,270,42
899,802,28,18419,15,293,35
900,801,29.1,18420,31,225,26
901,793,29.6,18421,41,203,25
902,829,29.6,18422,41,203,25
903,674,30.2,18423,57,225,23
904,366,31.3,18424,31,248,20
905,0,28,18425,15,270,31
906,0,25.2,18426,31,315,40
907,0,23.5,18427,15,293,48
908,0,22.4,18428,46,338,53
909,0,20.7,18429,46,338,59
910,0,19.1,18430,31,248,65
911,0,18.5,18431,15,225,68
912,0,18.5,18432,26,158,73
913,0,17.4,18433,31,203,75
914,0,17.4,18434,31,248,75
915,0,16.9,18435,36,270,72
916,0,16.9,18436,31,270,72
917,0,15.2,18437,26,225,83
918,0,15.7,18438,21,270,78
919,267,16.3,18439,26,293,72
920,536,19.1,18440,21,270,65
921,769,22.4,18441,26,293,57
922,871,25.2,18442,21,293,42
923,875,25.7,18443,26,270,42
924,653,26.8,18444,46,270,38
925,199,27.4,18445,51,293,35
926,187,28.5,18446,62,293,34
927,534,28.5,18447,51,293,32
928,391,28.5,18448,51,293,34
929,0,27.4,18449,57,315,33
930,0,24.6,18450,41,315,42
931,0,21.3,18451,41,315,44
932,0,22.4,18452,31,315,46
933,0,19.1,18453,21,158,61
934,0,18.5,18454,21,203,63
935,0,18,18455,15,225,65
936,0,17.4,18456,15,225,67
937,0,16.9,18457,31,248,70
938,0,16.3,18458,31,270,67
939,0,15.7,18459,31,293,70
940,0,15.7,18460,46,293,70
941,0,15.2,18461,31,293,72
942,0,13,18462,21,203,86
943,349,14.6,18463,26,203,77
944,634,16.9,18464,26,225,70
945,507,20.2,18465,51,293,53
946,753,23,18466,51,293,46
947,571,25.2,18467,82,293,43
948,651,25.7,18468,51,293,42
949,241,26.8,18469,62,293,28
950,689,28,18470,51,293,21
951,642,27.4,18471,62,293,18
952,368,27.4,18472,62,248,18
953,0,25.7,18473,36,293,32
954,0,23.5,18474,36,270,40
955,0,22.4,18475,31,248,49
956,0,21.3,18476,36,270,55
957,0,20.7,18477,46,293,51
958,0,20.7,18478,41,293,57
959,0,20.7,18479,31,293,53
960,0,19.6,18480,31,315,42
961,0,18.5,18481,31,203,48
962,0,18,18482,26,203,52
963,0,16.9,18483,21,203,53
964,0,16.9,18484,26,203,58
965,0,16.9,18485,21,270,65
966,0,15.2,18486,46,360,67
967,400,16.9,18487,15,45,58
968,697,19.6,18488,31,23,45
969,838,24.6,18489,0,7,42
970,796,26.3,18490,31,338,31
971,802,28,18491,31,360,27
972,801,28,18492,36,315,27
973,794,28.5,18493,31,338,28
974,830,29.1,18494,46,338,27
975,677,28.5,18495,36,315,26
976,374,28.5,18496,41,315,26
977,0,28,18497,31,338,27
978,0,24.6,18498,46,338,37
979,0,21.8,18499,36,338,51
980,0,21.3,18500,31,338,55
981,0,19.6,18501,15,338,59
982,0,19.1,18502,31,338,61
983,0,18,18503,31,338,62
984,0,16.9,18504,36,338,58
985,0,15.7,18505,26,203,67
986,0,14.6,18506,15,270,72
987,0,14.1,18507,15,270,72
988,0,14.1,18508,10,270,77
989,0,13.5,18509,15,248,80
990,0,12.4,18510,21,248,80
991,41,14.6,18511,31,315,90
992,551,17.4,18512,15,248,56
993,842,21.3,18513,21,225,36
994,796,23,18514,36,338,31
995,802,25.2,18515,46,338,26
996,801,25.7,18516,31,338,26
997,794,26.3,18517,41,293,23
998,830,27.4,18518,41,293,24
999,678,27.4,18519,51,293,26
1000,381,26.3,18520,46,293,28
1001,0,26.3,18521,36,315,30
1002,0,23.5,18522,21,293,38
1003,0,22.4,18523,26,270,38
1004,0,20.7,18524,21,248,44
1005,0,21.3,18525,21,248,44
1006,0,18.5,18526,26,180,54
1007,0,17.4,18527,26,203,56
1008,0,16.9,18528,0,2,58
1009,0,16.3,18529,0,338,60
1010,0,15.7,18530,0,130,78
1011,0,15.2,18531,15,360,62
1012,0,15.7,18532,15,338,58
1013,0,15.7,18533,31,338,58
1014,0,14.6,18534,0,113,72
1015,466,16.9,18535,15,68,48
1016,699,20.2,18536,15,45,45
1017,838,24.1,18537,15,158,43
1018,796,26.3,18538,31,203,41
1019,802,29.1,18539,51,203,40
1020,802,29.1,18540,51,203,29
1021,794,30.2,18541,72,203,26
1022,830,30.7,18542,51,203,26
1023,677,31.8,18543,51,248,25
1024,361,31.3,18544,31,225,27
1025,0,29.6,18545,36,203,32
1026,0,26.8,18546,26,203,41
1027,0,25.2,18547,26,135,50
