hour_of_year,insolation,temperature,rainfall
1123,0,21.587,0.0012
1124,0,20.893,0.0022
1125,0,20.289,0.0031
1126,0,19.726,0.0043
1127,0,19.191,0.0087
1128,0,18.697,0.0438
1129,0,18.276,0.0445
1130,0,17.945,0.0406
1131,0,17.691,0.0065
1132,0,17.503,0.0069
1133,12.0498,17.498,0.0108
1134,144.2334,19.725,0.0121
1135,346.0907,22.529,0.0121
1136,537.9461,25.437,0.0397
1137,676.7118,27.244,0.0644
1138,749.0662,28.389,0.1099
1139,754.6646,29.099,0.131
1140,689.3825,29.38,0.1581
1141,563.6876,29.255,0.1561
1142,393.0612,28.756,0.128
1143,198.9668,27.703,0.0545
1144,35.2848,24.829,0.0126
1145,0,22.976,0.0125
1146,0,22.315,0.0253
1147,0,21.728,0.046
1148,0,21.242,0.0934
1149,0,20.849,0.1583
1150,0,20.457,0.2748
1151,0,20.074,0.4215
1152,0,19.715,0.5437
1153,0,19.403,0.7009
1154,0,19.033,0.7757
1155,0,18.642,0.6859
1156,0,18.3,0.6876
1157,12.9176,18.149,0.6115
1158,153.4591,20.086,0.5367
1159,360.3437,22.167,0.5078
1160,552.8527,24.73,0.1198
1161,691.8342,26.854,0.1086
1162,764.4132,28.264,0.1156
1163,769.3462,29.029,0.0071
1164,701.0251,29.306,0.0069
1165,574.2253,29.165,0.0062
1166,398.7466,28.586,0.0059
1167,202.5531,27.516,0.0045
1168,35.4664,25.049,0.0031
1169,0,23.332,0.0028
1170,0,22.524,0.0021
1171,0,21.772,0.0016
1172,0,21.129,0.0015
1173,0,20.492,0.0015
1174,0,19.784,0.0019
1175,0,19.045,0.0029
1176,0,18.389,0.0025
1177,0,17.853,0.0025
1178,0,17.37,0.0034
1179,0,16.936,0.0073
1180,0,16.597,0.0069
1181,15.0213,16.473,0.0216
1182,165.8596,18.598,0.0165
1183,382.8827,21.22,0.0054
1184,572.4046,24.814,0.0014
1185,722.8176,27.013,0.0005
1186,807.8769,28.292,0.0005
1187,775.0649,28.988,0.0007
1188,709.7492,29.379,0.0012
1189,579.4277,29.373,0.0015
1190,397.8859,28.878,0.0011
1191,197.2259,27.769,0.0007
1192,35.5252,25.095,0.0006
1193,0,23.588,0.0004
1194,0,23.012,0.0002
1195,0,22.41,0.0003
1196,0,21.665,0.0001
1197,0,20.927,0.0001
1198,0,20.204,0.0002
1199,0,19.517,0.0003
1200,0,18.815,0.0043
1201,0,18.124,0.0051
1202,0,17.543,0.0052
1203,0,17.069,0.0044
1204,0,16.683,0.0053
1205,13.8088,16.511,0.0037
1206,147.8314,18.596,0.0019
1207,350.9793,21.108,0.0014
1208,543.1793,25.051,0.0005
1209,687.3372,27.647,0.0005
1210,772.0834,28.956,0.0015
1211,791.6504,29.844,0.0031
1212,722.4019,30.279,0.0039
1213,591.7602,30.267,0.0027
1214,409.0679,29.762,0.0009
1215,203.9272,28.582,0.0002
1216,37.3625,25.506,0.0002
1217,0,23.668,0.0001
1218,0,22.877,0.0001
1219,0,22.197,0
1220,0,21.54,0
1221,0,20.921,0
1222,0,20.322,0
1223,0,19.729,0.0001
1224,0,19.148,0.0384
1225,0,18.603,0.0385
1226,0,18.12,0.0386
1227,0,17.702,0.0004
1228,0,17.346,0.001
1229,15.3022,17.213,0.0007
1230,161.4104,19.679,0.0006
1231,374.153,22.473,0.0008
1232,571.9807,26.362,0.0012
1233,721.1482,29.338,0.0001
1234,804.3692,30.561,0.0002
1235,794.7482,31.175,0.0004
1236,729.1069,31.434,0.0011
1237,594.7671,31.278,0.0027
1238,409.9457,30.732,0.0018
1239,204.7062,29.611,0.0006
1240,38.2182,27.172,0.0002
1241,0,25.944,0.0001
1242,0,25.314,0.0043
1243,0,24.508,0.0034
1244,0,23.699,0.0017
1245,0,22.877,0.001
1246,0,22.113,0.0004
1247,0,21.423,0.0005
1248,0,20.67,0.001
1249,0,19.901,0.0023
1250,0,19.171,0.0026
1251,0,18.623,0.0018
1252,0,18.222,0.0057
1253,15.5301,18.014,0.0215
1254,158.2462,20.04,0.0103
1255,368.0191,22.676,0.0073
1256,564.9199,26.85,0.0001
1257,714.8743,29.182,0.0001
1258,800.2376,30.304,0
1259,803.7398,31.026,0
1260,740.8535,31.432,0.0001
1261,609.2076,31.421,0.0003
1262,435.3856,30.97,0.0051
1263,223.1701,29.84,0.0048
1264,42.798,26.814,0.0012
1265,0,24.716,0.0003
1266,0,23.604,0.0001
1267,0,22.566,0
1268,0,21.688,0
1269,0,20.93,0.0004
1270,0,20.287,0.0008
1271,0,19.733,0.0055
1272,0,19.259,0.0315
1273,0,18.904,0.0314
1274,0,18.645,0.0262
1275,0,18.341,0
1276,0,18.08,0
1277,16.8846,18.101,0
1278,166.9811,20.594,0
1279,380.7477,23.534,0
1280,579.2038,27.349,0
1281,728.8459,29.632,0
1282,813.1752,30.907,0
1283,807.9155,31.691,0
1284,745.6151,32.109,0
1285,615.8394,32.107,0
1286,414.8928,31.516,0
1287,209.2873,30.248,0
1288,39.8628,27.24,0
1289,0.0001,25.307,0
1290,0,24.434,0
1291,0,23.695,0
1292,0,22.966,0
1293,0,22.219,0
1294,0,21.486,0
1295,0,20.853,0
1296,0,20.346,0
1297,0,19.919,0
1298,0,19.548,0
1299,0,19.205,0
1300,0,18.938,0
1301,16.3668,18.843,0
1302,159.1096,21.084,0
1303,364.9389,23.779,0
1304,530.8658,27.271,0
1305,677.5088,29.575,0
1306,763.2075,30.911,0
1307,790.5697,31.826,0
1308,716.2531,32.229,0
1309,578.5538,32.167,0
1310,393.8735,31.607,0
1311,192.3563,30.321,0
1312,38.9498,27.324,0
1313,0.0002,25.544,0
1314,0,24.766,0
1315,0,24.057,0
1316,0,23.283,0
1317,0,22.42,0
1318,0,21.519,0
1319,0,20.67,0
1320,0,19.98,0.0005
1321,0,19.506,0.0005
1322,0,19.165,0.0005
1323,0,18.932,0
1324,0,18.628,0
1325,18.2229,18.418,0
1326,168.5688,20.967,0
1327,385.1731,23.852,0
1328,587.0099,27.783,0
1329,740.901,30.272,0.0001
1330,826.4112,31.642,0.0002
1331,844.9098,32.547,0.0004
1332,778.8923,32.984,0.0007
1333,642.4209,32.93,0.0009
1334,432.5057,32.311,0.0009
1335,222.6908,31.064,0.001
1336,45.2595,27.773,0.0011
1337,0.0003,25.374,0.0013
1338,0,24.43,0.0012
1339,0,23.677,0.001
1340,0,22.985,0.0009
1341,0,22.308,0.0014
1342,0,21.656,0.0068
1343,0,21.05,0.0325
1344,0,20.452,0.0485
1345,0,19.859,0.0633
1346,0,19.295,0.0464
1347,0,18.85,0.0497
1348,0,18.533,0.0381
1349,18.9369,18.5,0.0022
1350,173.4015,20.877,0.0002
1351,389.2563,23.6,0.0001
1352,561.6935,27.021,0.0002
1353,711.4169,29.76,0.0003
1354,795.1098,31.515,0.001
1355,800.4715,32.527,0.0035
1356,734.9884,33.001,0.0086
1357,601.6871,32.959,0.0169
1358,418.4448,32.393,0.018
1359,214.0556,31.237,0.0098
1360,42.4745,28.204,0.0031
1361,0.0004,25.81,0.0013
1362,0,24.725,0.0005
1363,0,23.83,0.0001
1364,0,23.036,0.0001
1365,0,22.307,0
1366,0,21.63,0
1367,0,21.025,0
1368,0,20.515,0.0078
1369,0,20.094,0.0078
1370,0,19.743,0.0078
1371,0,19.414,0
1372,0,19.129,0
1373,19.7709,19.21,0
1374,171.8914,21.724,0
1375,384.2193,24.608,0
1376,581.5323,28.207,0
1377,729.762,30.657,0
1378,812.7523,32.1,0
1379,824.2861,33.005,0
1380,754.7586,33.401,0
1381,618.2397,33.296,0
1382,416.9075,32.657,0
1383,213.3409,31.475,0
1384,44.4641,28.446,0
1385,0.0007,26.207,0
1386,0,25.374,0
1387,0,24.576,0
1388,0,23.793,0
1389,0,23.077,0
1390,0,22.506,0
1391,0,21.982,0
1392,0,21.516,0.0004
1393,0,21.109,0.0004
1394,0,20.804,0.0004
1395,0,20.53,0
1396,0,20.273,0
1397,15.234,20.291,0
1398,133.8025,22.277,0
1399,352.8423,25.078,0
1400,580.1117,28.279,0.0001
1401,732.0883,30.827,0.0005
1402,812.4226,32.35,0.0024
1403,810.9158,33.181,0.0088
1404,743.1064,33.474,0.0184
1405,606.4933,33.258,0.0233
1406,427.4754,32.559,0.0189
1407,229.5064,31.293,0.0091
1408,49.9703,28.417,0.0017
1409,0.0021,26.234,0.0027
1410,0,25.39,0.0013
1411,0,24.478,0.0012
1412,0,23.592,0.0014
1413,0,22.945,0.003
1414,0,22.414,0.0046
1415,0,21.888,0.011
1416,0,21.326,0.0263
1417,0,20.798,0.0459
1418,0,20.249,0.0648
1419,0,19.752,0.0194
1420,0,19.293,0.0077
1421,24.3294,19.266,0.014
1422,199.4157,22.109,0.008
1423,420.8564,25.514,0.0055
1424,616.0279,29.171,0.0403
1425,765.6138,31.1,0.0278
1426,846.909,32.343,0.0213
1427,851.36,33.101,0.0353
1428,772.0531,33.345,0.1009
1429,610.1467,33.029,0.2007
1430,399.845,32.141,0.1335
1431,216.2259,30.856,0.0572
1432,50.6129,28.274,0.0115
1433,0.0013,25.851,0.0088
1434,0,24.739,0.0338
1435,0,23.782,0.1137
1436,0,22.838,0.0742
1437,0,21.968,0.0275
1438,0,21.261,0.0033
1439,0,20.559,0.0079
1440,0,19.958,0.0813
1441,0,19.461,0.0816
1442,0,18.966,0.0756
1443,0,18.566,0.0033
1444,0,18.312,0.0031
1445,22.9784,18.448,0.0123
1446,164.8041,20.14,0.0345
1447,336.6716,22.853,0.0582
1448,489.5333,25.154,0.0012
1449,648.1335,27.046,0.0217
1450,761.9194,28.594,0.0812
1451,809.2862,29.746,0.0073
1452,778.536,30.467,0.0068
1453,660.6555,30.634,0.0053
1454,472.9323,30.267,0.0058
1455,254.3751,29.374,0.0043
1456,55.7973,27.361,0.0082
1457,0.0032,25.134,0.0525
1458,0,24.239,0.1188
1459,0,23.415,0.1515
1460,0,22.654,0.1011
1461,0,22.014,0.0433
1462,0,21.467,0.0277
1463,0,21.102,0.0337
1464,0,20.78,0.0492
1465,0,20.446,0.0717
1466,0,20.003,0.108
1467,0,19.457,0.2529
1468,0,18.983,0.6475
1469,16.2441,18.758,1.0313
1470,113.0718,19.608,1.0186
1471,248.2836,21.31,0.7097
1472,419.6503,23.187,0.4524
1473,620.7271,25.049,0.2192
1474,779.1008,26.764,0.1785
1475,810.7814,27.971,0.2796
1476,727.4123,28.511,0.3626
1477,563.7395,28.442,0.3409
1478,411.5394,28.087,0.2782
1479,214.9343,27.28,0.1359
1480,49.1793,25.506,0.0297
1481,0.0048,23.725,0.0332
1482,0,22.929,0.0333
1483,0,22.216,0.028
1484,0,21.647,0.0089
1485,0,21.018,0.0073
1486,0,20.312,0.0337
1487,0,19.678,0.0057
1488,0,18.991,0.0131
1489,0,18.258,0.0138
1490,0,17.535,0.0093
1491,0,16.811,0.0054
1492,0,16.089,0.0028
1493,29.9689,15.801,0.0016
1494,220.9729,17.883,0.0011
1495,457.8234,21.508,0.0004
1496,668.4304,25.297,0
1497,824.6898,27.067,0
1498,911.6982,28.381,0
1499,923.5013,29.358,0
1500,858.3982,29.932,0
1501,721.964,30.062,0
1502,521.0618,29.644,0
1503,289.1798,28.558,0
1504,69.6175,25.244,0
1505,0.0145,22.253,0
1506,0,21.357,0
1507,0,20.585,0
1508,0,19.838,0
1509,0,18.997,0
1510,0,18.075,0
1511,0,17.207,0
1512,0,16.389,0
1513,0,15.679,0
1514,0,15.014,0
1515,0,14.395,0
1516,0,13.882,0
1517,33.3081,13.999,0
1518,232.7256,17.156,0
1519,471.586,20.426,0
1520,661.1982,24.884,0
1521,816.5964,27.112,0
1522,903.0402,28.376,0
1523,905.2345,29.238,0
1524,838.5344,29.709,0
1525,701.6755,29.741,0
1526,507.9779,29.325,0
1527,280.93,28.32,0
1528,68.3906,25.078,0
1529,0.023,22.056,0
1530,0,21.205,0
1531,0,20.502,0
1532,0,19.795,0
1533,0,18.972,0
1534,0,18.034,0
1535,0,17.157,0
1536,0,16.435,0
1537,0,15.815,0
1538,0,15.227,0
1539,0,14.648,0
1540,0,14.115,0
1541,33.4441,14.222,0
1542,230.1354,17.369,0
1543,466.9253,20.758,0
1544,675.6128,25.368,0
1545,829.4915,27.947,0
1546,914.379,29.294,0
1547,925.5689,30.225,0
1548,859.0815,30.753,0
1549,721.2686,30.832,0
1550,508.1579,30.349,0
1551,280.8445,29.29,0
1552,69.1212,25.922,0
1553,0.0322,23.116,0
1554,0,22.236,0
1555,0,21.458,0
1556,0,20.715,0
1557,0,20.044,0
1558,0,19.273,0
1559,0,18.429,0
1560,0,17.645,0
1561,0,16.955,0
1562,0,16.373,0
1563,0,15.866,0
1564,0,15.434,0
1565,34.8748,15.622,0
1566,232.7745,19.089,0
1567,468.5038,22.41,0
1568,672.3777,27.093,0
1569,826.0655,29.428,0
1570,911.679,30.683,0
1571,902.2328,31.476,0
1572,836.9187,31.916,0
1573,701.1498,31.943,0
1574,508.2194,31.522,0
1575,281.5817,30.507,0
1576,69.9047,27.302,0
1577,0.0414,24.904,0
1578,0,23.97,0
1579,0,22.965,0
1580,0,22.069,0
1581,0,21.214,0
1582,0,20.448,0
1583,0,19.776,0
1584,0,19.168,0
1585,0,18.577,0
1586,0,18.027,0
1587,0,17.529,0
1588,0,17.115,0
1589,34.2779,17.319,0
1590,225.8229,20.683,0
1591,457.9591,23.894,0
1592,664.4613,28.465,0
1593,817.1067,30.854,0
1594,902.635,32.331,0
1595,902.6802,33.342,0
1596,836.7853,33.947,0
1597,698.2426,34.08,0
1598,483.7873,33.595,0
1599,264.1306,32.46,0
1600,63.265,28.994,0
1601,0.0505,26.608,0
1602,0,25.806,0
1603,0,24.744,0
1604,0,23.57,0
1605,0,22.526,0
1606,0,21.622,0
1607,0,20.873,0
1608,0,20.232,0
1609,0,19.682,0
1610,0,19.208,0
1611,0,18.766,0
1612,0,18.403,0
1613,32.6436,18.631,0
1614,205.1056,21.596,0
1615,427.6139,24.863,0
1616,639.3782,29.466,0
1617,796.2092,32.068,0
1618,884.6612,33.581,0
1619,881.2405,34.454,0
1620,820.1915,34.871,0
1621,685.7053,34.802,0
1622,490.1284,34.232,0
1623,273.118,33.114,0
1624,69.5514,29.993,0
1625,0.0639,27.107,0
1626,0,26.041,0
1627,0,25.115,0
1628,0,24.231,0
1629,0,23.345,0
1630,0,22.42,0
1631,0,21.523,0
1632,0,20.704,0
1633,0,19.935,0
1634,0,19.153,0
1635,0,18.418,0
1636,0,17.742,0
1637,37.7997,17.727,0
1638,236.406,20.181,0
1639,473.7995,23.815,0
1640,679.8261,28.412,0
1641,837.1153,30.696,0
1642,926.1616,32.246,0
1643,927.7812,33.243,0
1644,863.949,33.759,0
1645,728.6943,33.788,0
1646,530.6642,33.308,0
1647,301.4702,32.202,0
1648,80.6899,28.369,0
1649,0.107,25.184,0
1650,0,24.096,0
1651,0,23.006,0
1652,0,21.942,0
1653,0,20.872,0
1654,0,19.822,0
1655,0,18.849,0
1656,0,18.027,0
1657,0,17.304,0
1658,0,16.553,0
1659,0,15.854,0
1660,0,15.27,0
1661,42.9977,15.57,0
1662,254.5871,19.199,0
1663,496.1483,22.746,0
1664,706.8107,27.778,0
1665,862.0685,30.967,0
1666,947.7816,32.559,0
1667,945.317,33.6,0
1668,879.2988,34.207,0
1669,742.1434,34.337,0
1670,537.1386,33.913,0
1671,305.75,32.83,0
1672,83.0321,29.003,0
1673,0.1366,25.714,0
1674,0,24.567,0
1675,0,23.46,0
1676,0,22.29,0
1677,0,21.15,0
1678,0,20.234,0
1679,0,19.489,0
1680,0,18.827,0
1681,0,18.181,0
1682,0,17.534,0
1683,0,16.921,0
1684,0,16.435,0
1685,40.0357,16.786,0
1686,239.4476,20.346,0
1687,474.0097,23.814,0
1688,661.2794,28.573,0
1689,811.2321,31.435,0
1690,893.0461,33.123,0
1691,905.9193,34.272,0
1692,837.6223,34.894,0
1693,700.3145,34.996,0
1694,507.3823,34.576,0
1695,283.0629,33.533,0
1696,74.3161,30.285,0
1697,0.1528,27.233,0
1698,0,26.133,0
1699,0,25.103,0
1700,0,24.261,0
1701,0,23.513,0
1702,0,22.833,0
1703,0,22.216,0
1704,0,21.674,0.0001
1705,0,21.182,0.0001
1706,0,20.694,0.0003
1707,0,20.211,0.0002
1708,0,19.82,0.0004
1709,37.1933,20.148,0.0002
1710,222.7114,23.012,0.0002
1711,449.5291,26.562,0.0002
1712,653.1848,30.815,0.0001
1713,804.9764,33,0.0001
1714,889.942,34.47,0
1715,891.4489,35.417,0
1716,829.0845,35.898,0
1717,695.4515,35.884,0
1718,475.3238,35.241,0
1719,254.5411,34.114,0
1720,66.006,31.491,0
1721,0.1575,28.728,0
1722,0,27.528,0
1723,0,26.402,0
1724,0,25.426,0
1725,0,24.629,0
1726,0,23.944,0
1727,0,23.319,0
1728,0,22.719,0.0029
1729,0,22.15,0.0032
1730,0,21.633,0.003
1731,0,21.111,0.0018
1732,0,20.583,0.0012
1733,34.6009,20.757,0.0005
1734,204.7451,23.177,0.0011
1735,421.361,26.716,0.0001
1736,639.0236,30.092,0.0001
1737,791.0609,32.332,0
1738,876.3091,33.963,0
1739,877.6212,35.037,0
1740,812.8449,35.588,0
1741,677.8452,35.613,0.0001
1742,487.3259,35.082,0.0002
1743,268.7374,33.951,0.0002
1744,72.0955,31.393,0.0001
1745,0.2203,28.574,0
1746,0,27.641,0
1747,0,26.798,0
1748,0,25.971,0.002
1749,0,25.146,0.0014
1750,0,24.351,0.0057
1751,0,23.594,0.0004
1752,0,22.924,0.0041
1753,0,22.258,0.0041
1754,0,21.679,0.0041
1755,0,21.139,0
1756,0,20.589,0
1757,36.097,20.751,0
1758,205.7067,23.078,0
1759,421.5237,26.596,0
1760,621.678,29.786,0
1761,773.2867,31.822,0.0006
1762,855.0856,33.259,0.0067
1763,866.352,34.239,0.0017
1764,801.0014,34.742,0.0285
1765,669.1145,34.751,0.0416
1766,475.8716,34.19,0.0121
1767,265.8271,33.102,0.0038
1768,73.9479,31.044,0.0001
1769,0.2843,28.519,0.0003
1770,0,27.498,0.0056
1771,0,26.551,0.005
1772,0,25.621,0.0018
1773,0,24.765,0.001
1774,0,23.957,0.0001
1775,0,23.299,0.0001
1776,0,22.719,0.0417
1777,0,22.124,0.0417
1778,0,21.582,0.0417
1779,0,21.075,0
1780,0,20.637,0
1781,41.7249,20.928,0
1782,231.1338,23.483,0.0001
1783,457.3267,27.29,0.0005
1784,657.1965,30.465,0
1785,807.9623,32.424,0
1786,892.8259,33.9,0
1787,885.982,34.85,0
1788,820.2497,35.344,0
1789,683.301,35.315,0
1790,492.8187,34.774,0
1791,275.6571,33.726,0
1792,77.1752,31.52,0
1793,0.3248,28.642,0
1794,0,27.56,0
1795,0,26.561,0
1796,0,25.576,0
1797,0,24.756,0
1798,0,24.04,0
1799,0,23.394,0
1800,0,22.934,0
1801,0,22.589,0
1802,0,22.252,0
1803,0,21.875,0.0001
1804,0,21.522,0
1805,38.7922,21.891,0
1806,202.7911,24.183,0.0006
1807,395.9589,27.626,0
1808,585.0168,30.762,0
1809,767.503,32.611,0.0001
1810,870.0677,33.938,0.0004
1811,850.3978,34.665,0.0053
1812,769.199,34.923,0.0375
1813,643.7823,34.783,0.0954
1814,465.4755,34.158,0.105
1815,262.1043,33.044,0.0638
1816,74.1018,30.81,0.0443
1817,0.4063,28.009,0.0108
1818,0,27.127,0.0063
1819,0,26.364,0.0035
1820,0,25.517,0.0017
1821,0,24.704,0.0017
1822,0,23.942,0.0004
1823,0,23.238,0.0154
1824,0,22.543,0.0534
1825,0,21.877,0.0584
1826,0,21.216,0.0381
1827,0,20.573,0
1828,0,20.106,0.0003
1829,44.4413,20.33,0.0003
1830,244.1286,22.737,0.0001
1831,479.5542,26.72,0.0001
1832,687.7433,29.975,0
1833,842.8562,31.702,0
1834,929.9764,33.028,0
1835,938.8641,33.948,0
1836,875.1107,34.417,0
1837,740.8667,34.424,0
1838,548.066,33.915,0
1839,319.5976,32.849,0
1840,95.8737,30.08,0
1841,0.6583,26.574,0
1842,0,25.473,0
1843,0,24.491,0
1844,0,23.576,0
1845,0,22.7,0
1846,0,21.891,0
1847,0,21.023,0
1848,0,20.145,0
1849,0,19.398,0
1850,0,18.759,0
1851,0,18.145,0
1852,0,17.591,0
1853,51.796,17.996,0
1854,262.4203,21.349,0
1855,502.685,25.031,0
1856,686.3545,29.433,0
1857,840.3581,31.451,0
1858,926.9948,32.773,0
1859,938.1673,33.719,0
1860,870.8839,34.255,0
1861,732.2514,34.3,0
1862,523.4732,33.75,0
1863,298.4551,32.645,0
1864,87.7575,29.81,0
1865,0.7322,27.077,0
1866,0,26.159,0
1867,0,25.319,0
1868,0,24.468,0
1869,0,23.561,0
1870,0,22.553,0
1871,0,21.621,0
1872,0,20.767,0
1873,0,20.063,0
1874,0,19.422,0
1875,0,18.824,0
1876,0,18.278,0
1877,51.6585,18.705,0
1878,260.7399,22.352,0
1879,499.3419,26.109,0
1880,709.5473,30.466,0
1881,865.7196,32.5,0
1882,953.2254,33.845,0
1883,946.4884,34.744,0
1884,882.824,35.267,0
1885,748.6067,35.339,0
1886,534.8328,34.858,0
1887,309.0664,33.839,0
1888,93.0628,30.615,0
1889,0.8466,27.093,0
1890,0,26.027,0
1891,0,25.171,0
1892,0,24.288,0
1893,0,23.156,0
1894,0,22.07,0
1895,0,21.22,0
1896,0,20.58,0.0003
1897,0,20.104,0.004
1898,0,19.622,0.0067
1899,0,19.063,0.0093
1900,0.0001,18.523,0.013
1901,51.2693,19.036,0
1902,254.8843,22.638,0
1903,488.6212,26.252,0
1904,674.3511,31.025,0
1905,826.7599,33.281,0
1906,912.14,34.613,0
1907,928.323,35.522,0
1908,862.2626,35.979,0
1909,725.8253,35.976,0
1910,532.4834,35.484,0
1911,306.2119,34.439,0
1912,92.6202,31.649,0
1913,0.9802,28.71,0.0004
1914,0,27.718,0.0003
1915,0,26.671,0.0002
1916,0,25.563,0.0001
1917,0,24.533,0
1918,0,23.755,0
1919,0,23.164,0
1920,0,22.63,0.0028
1921,0,22.041,0.0028
1922,0,21.442,0.0028
1923,0,20.901,0
1924,0.0002,20.468,0
1925,51.2687,21.09,0
1926,251.2863,24.524,0
1927,479.5845,28.33,0
1928,680.4738,32.756,0
1929,824.9143,34.713,0
1930,903.3306,35.931,0.0004
1931,927.7084,36.769,0.0014
1932,850.1941,37.096,0.0034
1933,698.2443,36.934,0.0071
1934,474.7188,36.18,0.0075
1935,269.5004,35.052,0.0039
1936,84.5786,32.523,0.002
1937,1.0546,29.335,0.0005
1938,0,28.071,0.0003
1939,0,27.083,0.0001
1940,0,26.216,0.0001
1941,0,25.404,0.0001
1942,0,24.648,0.0002
1943,0,23.935,0.0011
1944,0,23.302,0.0033
1945,0,22.787,0.0041
1946,0,22.408,0.0039
1947,0,22.118,0.0025
1948,0.0004,21.867,0.0026
1949,47.0405,22.397,0.0012
1950,230.886,25.105,0.0009
1951,448.1689,28.768,0.0007
1952,634.9286,32.265,0.0005
1953,773.0758,34.008,0.0007
1954,849.8547,35.179,0.0009
1955,839.8854,35.865,0.0002
1956,774.0333,36.164,0.0003
1957,645.746,36.05,0.0005
1958,467.4896,35.465,0.0006
1959,262.5461,34.358,0.0005
1960,78.8088,32.285,0.0003
1961,1.1246,29.724,0.0003
1962,0,28.491,0.0003
1963,0,27.479,0.0003
1964,0,26.575,0.0003
1965,0,25.735,0.0003
1966,0,24.965,0.0003
1967,0,24.27,0.0004
1968,0,23.685,0.0004
1969,0,23.195,0.0004
1970,0,22.79,0.0006
1971,0,22.483,0.0005
1972,0.0008,22.248,0.0005
1973,43.853,22.894,0.0005
1974,215.0955,25.646,0.0004
1975,424.3301,29.192,0.0003
1976,614.9869,32.121,0.0002
1977,760.191,33.937,0.0003
1978,841.5633,35.147,0.0003
1979,860.7484,35.911,0.0004
1980,788.7087,36.175,0.0008
1981,653.9901,35.998,0.0014
1982,472.3396,35.41,0.0016
1983,270.3613,34.394,0.0012
1984,83.0603,32.458,0.0007
1985,1.2589,29.773,0.0004
1986,0,28.803,0.0003
1987,0,27.975,0.0002
1988,0,27.114,0.0001
1989,0,26.303,0.0001
1990,0,25.591,0.0001
1991,0,24.957,0.0001
1992,0,24.425,0.0002
1993,0,23.956,0.0002
1994,0,23.522,0.0003
1995,0,23.132,0.0004
1996,0.0013,22.816,0.0004
1997,42.2321,23.337,0.0005
1998,200.206,25.565,0.0007
1999,398.3056,28.273,0.0011
2000,595.1195,30.765,0.059
2001,747.7001,32.771,0.0688
2002,832.5173,34.243,0.0694
2003,838.8532,35.183,0.0644
2004,775.2834,35.632,0.0506
2005,651.2154,35.611,0.0437
2006,472.6709,35.088,0.0327
2007,266.9516,34.071,0.0148
2008,79.8982,32.265,0.0074
2009,1.304,29.822,0.0085
2010,0,28.892,0.0056
2011,0,28.013,0.0043
2012,0,27.175,0.0038
2013,0,26.462,0.0028
2014,0,25.883,0.0027
2015,0,25.36,0.0034
2016,0,24.914,0.0053
2017,0,24.567,0.0111
2018,0,24.319,0.008
2019,0,24.094,0.0049
2020,0.0007,23.862,0.0085
2021,30.8541,24.084,0.0216
2022,153.3428,25.553,0.0528
2023,331.053,27.695,0.1262
2024,511.9437,29.947,0.3045
2025,662.6038,31.874,0.3453
2026,741.1373,33.223,0.2988
2027,731.1728,34,0.3216
2028,647.5711,34.245,0.313
2029,504.0015,34.029,0.326
2030,324.4713,33.333,0.2526
2031,175.7429,32.336,0.0824
2032,51.9918,30.666,0.0376
2033,0.8634,28.812,0.0223
2034,0,28.02,0.0196
2035,0,27.278,0.0102
2036,0,26.639,0.005
2037,0,26.109,0.0057
2038,0,25.666,0.005
2039,0,25.275,0.0231
2040,0,24.867,0.176
2041,0,24.42,0.2673
2042,0,24.011,0.2676
2043,0,23.702,0.4366
2044,0.0016,23.375,0.4535
2045,38.6517,23.673,0.4849
2046,189.389,25.408,0.5371
2047,391.0057,27.844,0.4011
2048,579.0501,30.241,0.0537
2049,724.1687,32.115,0.0437
2050,804.2447,33.454,0.0366
2051,811.2308,34.322,0.0196
2052,753.5472,34.75,0.024
2053,620.833,34.674,0.0246
2054,432.1825,34.077,0.0192
2055,228.509,32.974,0.0141
2056,71.4064,31.278,0.0123
2057,1.4618,29.103,0.0123
2058,0,28.076,0.0109
2059,0,27.264,0.0081
2060,0,26.612,0.0063
2061,0,26.014,0.006
2062,0,25.464,0.0062
2063,0,24.939,0.0088
2064,0,24.452,0.0107
2065,0,23.995,0.0179
2066,0,23.604,0.0213
2067,0,23.274,0.0214
2068,0.0082,22.948,0.022
2069,48.5355,23.556,0.0229
2070,221.9179,25.954,0.0265
2071,432.477,28.772,0.0225
2072,638.2948,31.081,0.0246
2073,789.9329,32.807,0.0194
2074,874.4128,34.123,0.0216
2075,891.4199,35.056,0.0275
2076,828.7218,35.551,0.03
2077,699.2551,35.603,0.017
2078,514.6818,35.143,0.0081
2079,299.6842,34.135,0.0038
2080,97.2446,32.33,0.0035
2081,2.1673,29.536,0.0039
2082,0,28.395,0.004
2083,0,27.57,0.0035
2084,0,26.897,0.0031
2085,0,26.313,0.0044
2086,0,25.782,0.0062
2087,0,25.298,0.007
2088,0,24.848,0.0067
2089,0,24.473,0.0084
2090,0,24.106,0.0087
2091,0,23.783,0.0105
2092,0.0127,23.493,0.0107
2093,51.232,24.076,0.0169
2094,231.3819,26.36,0.0528
2095,436.5706,28.918,0.0888
2096,592.9445,31.105,0.3721
2097,716.8266,32.716,0.3145
2098,760.201,33.753,0.4246
2099,688.8683,34.088,0.737
2100,587.055,33.98,0.7987
2101,509.9475,33.785,0.7226
2102,390.2742,33.378,0.4306
2103,226.1701,32.503,0.2529
2104,72.9999,30.919,0.1617
2105,1.5737,28.973,0.1872
2106,0,28.039,0.2675
